Angle,Range
3.1345021724700928,0.2409999966621399
-3.1407744884490967,0.25600001215934753
-3.1306843757629395,0.26600000262260437
-3.1192305088043213,0.2709999978542328
-3.046417713165283,0.0
-3.0794153213500977,0.23199999332427979
-3.0646889209747314,0.2280000001192093
-3.049417495727539,0.22300000488758087
-3.0344185829162598,0.21899999678134918
-3.0191469192504883,0.2150000035762787
-3.004148006439209,0.210999995470047
-2.9891490936279297,0.2070000022649765
-2.9741501808166504,0.20399999618530273
-2.959151029586792,0.20000000298023224
-2.9441521167755127,0.19699999690055847
-2.9294259548187256,0.1940000057220459
-2.9144270420074463,0.19099999964237213
-2.899428129196167,0.18799999356269836
-2.884974718093872,0.1860000044107437
-2.8697030544281006,0.18299999833106995
-2.8555221557617188,0.1809999942779541
-2.841068744659424,0.17900000512599945
-2.82661509513855,0.1770000010728836
-2.8110709190368652,0.17399999499320984
-2.796344757080078,0.1720000058412552
-2.7827093601226807,0.17100000381469727
-2.7677104473114014,0.16899999976158142
-2.7532567977905273,0.16699999570846558
-2.7385306358337402,0.16500000655651093
-2.7246224880218506,0.164000004529953
-2.7096235752105713,0.16200000047683716
-2.6957154273986816,0.16099999845027924
-2.6807165145874023,0.1589999943971634
-2.6665358543395996,0.15800000727176666
-2.65262770652771,0.15700000524520874
-2.638174295425415,0.1550000011920929
-2.623993396759033,0.15399999916553497
-2.6098124980926514,0.15299999713897705
-2.5956318378448486,0.15199999511241913
-2.581723690032959,0.1509999930858612
-2.567270278930664,0.15000000596046448
-2.5530893802642822,0.14900000393390656
-2.5394539833068848,0.14800000190734863
-2.525545835494995,0.1469999998807907
-2.5119104385375977,0.1459999978542328
-2.4982750415802,0.14499999582767487
-2.4843671321868896,0.14399999380111694
-2.470458984375,0.14300000667572021
-2.457914352416992,0.14300000667572021
-2.4440062046051025,0.1420000046491623
-2.430098295211792,0.14100000262260437
-2.417553663253784,0.14100000262260437
-2.4036455154418945,0.14000000059604645
-2.389737367630005,0.13899999856948853
-2.376920223236084,0.13899999856948853
-2.3632848262786865,0.1379999965429306
-2.3504676818847656,0.1379999965429306
-2.336559534072876,0.13699999451637268
-2.324014902114868,0.13699999451637268
-2.3098340034484863,0.13600000739097595
-2.2970168590545654,0.13600000739097595
-2.2844722270965576,0.13600000739097595
-2.270564317703247,0.13500000536441803
-2.257746934890747,0.13500000536441803
-2.2452023029327393,0.13500000536441803
-2.2312943935394287,0.1340000033378601
-2.2184770107269287,0.1340000033378601
-2.2056596279144287,0.1340000033378601
-2.193114995956421,0.1340000033378601
-2.178934335708618,0.13300000131130219
-2.166116952896118,0.13300000131130219
-2.1535727977752686,0.13300000131130219
-2.1407554149627686,0.13300000131130219
-2.1279380321502686,0.13300000131130219
-2.1153934001922607,0.13300000131130219
-2.102576494216919,0.13300000131130219
-2.089759111404419,0.13300000131130219
-2.077214479446411,0.13300000131130219
-2.065760850906372,0.1340000033378601
-2.052943468093872,0.1340000033378601
-2.040126085281372,0.1340000033378601
-2.026763677597046,0.1340000033378601
-2.014219045639038,0.1340000033378601
-2.001401662826538,0.1340000033378601
-1.9885843992233276,0.1340000033378601
-1.9768580198287964,0.13500000536441803
-1.9643133878707886,0.13500000536441803
-1.9514964818954468,0.13500000536441803
-1.9397701025009155,0.13600000739097595
-1.9269527196884155,0.13600000739097595
-1.9141353368759155,0.13600000739097595
-1.9029544591903687,0.13699999451637268
-1.8901370763778687,0.13699999451637268
-1.8773196935653687,0.13699999451637268
-1.8655933141708374,0.1379999965429306
-1.8527759313583374,0.1379999965429306
-1.8413223028182983,0.13899999856948853
-1.8285049200057983,0.13899999856948853
-1.816778540611267,0.14000000059604645
-1.8039616346359253,0.14000000059604645
-1.792235255241394,0.14100000262260437
-1.7796906232833862,0.14100000262260437
-1.767964243888855,0.1420000046491623
-1.7562373876571655,0.14300000667572021
-1.7434204816818237,0.14300000667572021
-1.7316941022872925,0.14399999380111694
-1.7202399969100952,0.14499999582767487
-1.7074230909347534,0.14499999582767487
-1.6956967115402222,0.1459999978542328
-1.6836975812911987,0.1469999998807907
-1.6719707250595093,0.14800000190734863
-1.6605170965194702,0.14900000393390656
-1.6485179662704468,0.15000000596046448
-1.6367915868759155,0.1509999930858612
-1.6239742040634155,0.1509999930858612
-1.611975073814392,0.15199999511241913
-1.600521445274353,0.15299999713897705
-1.5885223150253296,0.15399999916553497
-1.5773414373397827,0.15600000321865082
-1.5653423070907593,0.15700000524520874
-1.5533431768417358,0.15800000727176666
-1.540798544883728,0.1589999943971634
-1.529344916343689,0.1599999964237213
-1.5173457860946655,0.16099999845027924
-1.505346655845642,0.16200000047683716
-1.4933475255966187,0.16300000250339508
-1.4824389219284058,0.16500000655651093
-1.4704397916793823,0.16599999368190765
-1.4584406614303589,0.16699999570846558
-1.4469870328903198,0.16899999976158142
-1.4352606534957886,0.17000000178813934
-1.4238070249557495,0.1720000058412552
-1.411807894706726,0.17299999296665192
-1.400354266166687,0.17499999701976776
-1.3883551359176636,0.17599999904632568
-1.3771737813949585,0.17800000309944153
-1.3657201528549194,0.18000000715255737
-1.353721022605896,0.1809999942779541
-1.3419946432113647,0.18299999833106995
-1.3321770429611206,0.18700000643730164
-1.3229049444198608,0.19300000369548798
-1.3128150701522827,0.1979999989271164
-1.3008159399032593,0.19900000095367432
-1.2896345853805542,0.20200000703334808
-1.277908205986023,0.20399999618530273
-1.2661818265914917,0.20600000023841858
-1.2544554471969604,0.20800000429153442
-1.2400020360946655,0.20499999821186066
-1.228002905845642,0.20600000023841858
-1.2168220281600952,0.20900000631809235
-1.205367922782898,0.21199999749660492
-1.1944597959518433,0.2160000056028366
-1.1832789182662964,0.21899999678134918
-1.1723703145980835,0.22300000488758087
-1.1606439352035522,0.22599999606609344
-1.1497358083724976,0.23000000417232513
-1.1385544538497925,0.23399999737739563
-1.1273735761642456,0.23800000548362732
-1.1161926984786987,0.24199999868869781
-1.1047390699386597,0.2460000067949295
-1.0938304662704468,0.25099998712539673
-1.0831950902938843,0.2549999952316284
-1.0722864866256714,0.25999999046325684
-1.0030187368392944,0.0
-0.9902017712593079,0.0
-0.9773843884468079,0.0
-0.9648397564888,0.0
-0.9520223736763,0.0
-0.9392054677009583,0.0
-0.9263880848884583,0.0
-0.9135707020759583,0.0
-0.9010260701179504,0.0
-0.94520503282547,0.2619999945163727
-0.9321148991584778,0.26100000739097595
-0.9184797406196594,0.2590000033378601
-0.9053896069526672,0.257999986410141
-0.8925722241401672,0.25699999928474426
-0.8792098164558411,0.2549999952316284
-0.8658469319343567,0.2540000081062317
-0.8527567982673645,0.2529999911785126
-0.8396671414375305,0.25200000405311584
-0.8268497586250305,0.25099998712539673
-0.8134868741035461,0.25
-0.8003972172737122,0.24899999797344208
-0.78730708360672,0.24799999594688416
-0.7739441990852356,0.24699999392032623
-0.761400043964386,0.24699999392032623
-0.7483099102973938,0.2460000067949295
-0.7352197766304016,0.24500000476837158
-0.7218573689460754,0.24400000274181366
-0.7090399861335754,0.24400000274181366
-0.6962226033210754,0.24300000071525574
-0.6834056973457336,0.24300000071525574
-0.6703155636787415,0.24199999868869781
-0.6574981808662415,0.24199999868869781
-0.6446807980537415,0.24199999868869781
-0.6315911412239075,0.2409999966621399
-0.6187737584114075,0.2409999966621399
-0.6059563755989075,0.2409999966621399
-0.5928667187690735,0.23999999463558197
-0.5800493359565735,0.23999999463558197
-0.5173266530036926,0.0
-0.5448701977729797,0.21799999475479126
-0.5336888432502747,0.22100000083446503
-0.5219624638557434,0.22300000488758087
-0.5105088353157043,0.22599999606609344
-0.49360114336013794,0.2160000056028366
-0.4862378239631653,0.2280000001192093
-0.47832947969436646,0.23999999463558197
-0.4706934094429016,0.2540000081062317
-0.4576032757759094,0.2529999911785126
-0.44396811723709106,0.25
-0.37851840257644653,0.0
-0.36570101976394653,0.0
-0.3531563878059387,0.0
-0.39051753282546997,0.24199999868869781
-0.37824565172195435,0.24300000071525574
-0.36570101976394653,0.24300000071525574
-0.3531563878059387,0.24400000274181366
-0.3406117558479309,0.24400000274181366
-0.32888537645339966,0.2460000067949295
-0.31606799364089966,0.2460000067949295
-0.30352383852005005,0.2460000067949295
-0.29097920656204224,0.2460000067949295
-0.2784345746040344,0.24699999392032623
-0.2667081952095032,0.24899999797344208
-0.25443631410598755,0.25
-0.24134618043899536,0.24899999797344208
-0.22880154848098755,0.24899999797344208
-0.2168024182319641,0.25099998712539673
-0.2045305371284485,0.25200000405311584
-0.19225913286209106,0.2529999911785126
-0.17971450090408325,0.2540000081062317
-0.16771537065505981,0.2549999952316284
-0.15571624040603638,0.25699999928474426
-0.14317160844802856,0.257999986410141
-0.13144522905349731,0.25999999046325684
-0.1189006045460701,0.25999999046325684
-0.04963285103440285,0.0
-0.037088219076395035,0.0
-0.024270836263895035,0.0
-0.01118117943406105,0.0
0.0013635384384542704,0.0
0.014180799946188927,0.0
0.02672535367310047,0.0
0.03954261541366577,0.0
-0.05835944786667824,0.7509999871253967
-0.04608756676316261,0.7559999823570251
-0.0335429348051548,0.7609999775886536
-0.0207255519926548,0.765999972820282
-0.008454147726297379,0.7739999890327454
0.003817907767370343,0.7850000262260437
0.01636246219277382,0.7950000166893005
0.02917972393333912,0.7879999876022339
0.04145156964659691,0.8029999732971191
0.05345070734620094,0.8190000057220459
0.06599526107311249,0.8330000042915344
0.07799439877271652,0.8550000190734863
0.2048034816980362,0.0
0.21762074530124664,0.0
0.2304380089044571,0.0
0.24298255145549774,0.0
0.2557998299598694,0.0
0.26861709356307983,0.0
0.2811616361141205,0.0
0.29397889971733093,0.0
0.3067961633205414,0.0
0.31934070587158203,0.0
0.3321579694747925,0.0
0.3447025418281555,0.0
0.3575197756290436,0.0
0.37033703923225403,0.0
0.38288161158561707,0.0
0.3956988751888275,0.0
0.40851613879203796,0.0
0.4210606813430786,0.0
0.43387794494628906,0.0
0.4466952085494995,0.0
0.45923975110054016,0.0
0.4720570147037506,0.0
0.48487427830696106,0.0
0.4982369542121887,0.0
0.5107815265655518,0.0
0.5235987901687622,0.0
0.5364160537719727,0.0
0.5489605665206909,0.0
0.5617778301239014,0.0
0.5745950937271118,0.0
0.5874123573303223,0.0
0.5999569296836853,0.0
0.6127741932868958,0.0
0.6255914568901062,0.0
0.6384087204933167,0.0
0.6509532928466797,0.0
0.6637705564498901,0.0
0.6765878200531006,0.0
0.689405083656311,0.0
0.7019495964050293,0.0
0.7147668600082397,0.0
0.7275841236114502,0.0
0.7404013872146606,0.0
0.7529459595680237,0.0
0.7657632231712341,0.0
0.7785804867744446,0.0
0.791397750377655,0.0
0.8039422631263733,0.0
0.8167595267295837,0.0
0.8295767903327942,0.0
0.8423940539360046,0.0
0.8549386262893677,0.0
0.8677558898925781,0.0
0.8805731534957886,0.0
0.893390417098999,0.0
0.9059349894523621,0.0
0.9187522530555725,0.0
0.931569516658783,0.0
0.9443867206573486,0.0
0.9569312930107117,0.0
0.9697485566139221,0.0
0.9825658202171326,0.0
0.995383083820343,0.0
1.0073822736740112,0.0
1.0199267864227295,0.0
1.03274405002594,0.0
1.0452885627746582,0.0
1.0581058263778687,0.0
1.070923089981079,0.0
1.083467721939087,0.0
1.0962849855422974,0.0
1.1088294982910156,0.0
1.121646761894226,0.0
1.1344640254974365,0.0
1.1470085382461548,0.0
1.1598258018493652,0.0
1.1726430654525757,0.0
1.1851876974105835,0.0
1.198004961013794,0.0
1.2105494737625122,0.0
1.2233667373657227,0.0
1.236184000968933,0.0
1.2487285137176514,0.0
1.2615457773208618,0.0
1.2740904092788696,0.0
1.28690767288208,0.0
1.2997249364852905,0.0
1.3122694492340088,0.0
1.3250867128372192,0.0
1.3379039764404297,0.0
1.350448489189148,0.0
1.3632657527923584,0.0
1.3758102655410767,0.0
1.388627529144287,0.0
1.4014447927474976,0.0
1.4139894247055054,0.0
1.4268066883087158,0.0
1.439351201057434,0.0
1.4521684646606445,0.0
1.464985728263855,0.0
1.4775302410125732,0.0
1.4903475046157837,0.0
1.5031647682189941,0.0
1.516527533531189,0.0
1.5290720462799072,0.0
1.5418893098831177,0.0
1.5547065734863281,0.0
1.5672510862350464,0.0
1.5800683498382568,0.0
1.5928856134414673,0.0
1.6057028770446777,0.0
1.6182475090026855,0.0
1.631064772605896,0.0
1.6438820362091064,0.0
1.656699299812317,0.0
1.6692438125610352,0.0
1.6820610761642456,0.0
1.694878339767456,0.0
1.7076956033706665,0.0
1.7202401161193848,0.0
1.7330573797225952,0.0
1.7458746433258057,0.0
1.7586919069290161,0.0
1.771236538887024,0.0
1.7840538024902344,0.0
1.7968709468841553,0.0
1.8096882104873657,0.0
1.8222328424453735,0.0
1.835050106048584,0.0
1.8478673696517944,0.0
