Angle,Range
3.0772335529327393,0.8059999942779541
3.0903236865997314,0.8059999942779541
3.10286808013916,0.8050000071525574
3.115412712097168,0.8050000071525574
3.127957344055176,0.8050000071525574
3.1405017375946045,0.8040000200271606
-3.130138874053955,0.8050000071525574
-3.1175942420959473,0.8050000071525574
-3.1047770977020264,0.8050000071525574
-3.0922324657440186,0.8059999942779541
-3.0796878337860107,0.8059999942779541
-3.067143440246582,0.8069999814033508
-3.0548715591430664,0.8080000281333923
-3.0423269271850586,0.8090000152587891
-3.0295097827911377,0.8100000023841858
-3.01696515083313,0.8109999895095825
-3.004420518875122,0.8119999766349792
-2.9918761253356934,0.8130000233650208
-2.9793314933776855,0.8140000104904175
-2.96705961227417,0.8159999847412109
-2.954515218734741,0.8180000185966492
-2.941697835922241,0.8199999928474426
-2.9291532039642334,0.8220000267028809
-2.9166088104248047,0.8240000009536743
-2.904336929321289,0.8270000219345093
-2.8917922973632812,0.8289999961853027
-2.8792479038238525,0.8320000171661377
-2.8667032718658447,0.8349999785423279
-2.854158639907837,0.8379999995231628
-2.841614007949829,0.8410000205039978
-2.8293423652648926,0.843999981880188
-2.8167977333068848,0.847000002861023
-2.804253101348877,0.8510000109672546
-2.7919812202453613,0.8550000190734863
-2.7791640758514404,0.8579999804496765
-2.766892194747925,0.8619999885559082
-2.754347562789917,0.8659999966621399
-2.7420759201049805,0.8700000047683716
-2.7295312881469727,0.875
-2.716986656188965,0.8790000081062317
-2.704442262649536,0.8849999904632568
-2.691624879837036,0.8899999856948853
-2.6793529987335205,0.8960000276565552
-2.667081117630005,0.9010000228881836
-2.654536724090576,0.9070000052452087
-2.6425375938415527,0.9129999876022339
-2.629992961883545,0.9190000295639038
-2.6177210807800293,0.9259999990463257
-2.605721950531006,0.9319999814033508
-2.593177318572998,0.9399999976158142
-2.5809056758880615,0.9459999799728394
-2.568633794784546,0.953000009059906
-2.5563619136810303,0.9610000252723694
-2.5440900325775146,0.968999981880188
-2.531545400619507,0.9769999980926514
-2.5195462703704834,0.9850000143051147
-2.5072743892669678,0.9940000176429749
-2.494729995727539,1.0010000467300415
-2.4827308654785156,1.0110000371932983
-2.470458984375,1.0210000276565552
-2.4581871032714844,1.0329999923706055
-2.446187973022461,1.0429999828338623
-2.433643341064453,1.0540000200271606
-2.4213714599609375,1.065000057220459
-2.409372329711914,1.0759999752044678
-2.3971006870269775,1.0880000591278076
-2.384828805923462,1.1019999980926514
-2.372284173965454,1.1139999628067017
-2.3602850437164307,1.1260000467300415
-2.348013162612915,1.1399999856948853
-2.335196018218994,1.1230000257492065
-2.3226513862609863,1.1059999465942383
-2.3103795051574707,1.1180000305175781
-2.29756236076355,1.1069999933242798
-2.2855632305145264,1.1260000467300415
-2.2732913494110107,1.1449999809265137
-2.261019468307495,1.159999966621399
-2.2490203380584717,1.1770000457763672
-2.236748456954956,1.194000005722046
-2.2244765758514404,1.2130000591278076
-2.212204694747925,1.2309999465942383
-2.201023817062378,1.2519999742507935
-2.1887519359588623,1.274999976158142
-2.1764800548553467,1.2960000038146973
-2.1647536754608154,1.3450000286102295
-2.152754545211792,1.3940000534057617
-2.141300916671753,1.5069999694824219
-2.1290290355682373,1.5379999876022339
-2.1167571544647217,1.5700000524520874
-2.104485273361206,1.6030000448226929
-2.0922133922576904,1.6369999647140503
-2.079941511154175,1.6740000247955322
-2.067669630050659,1.7109999656677246
-1.9283159971237183,0.0
-1.9154990911483765,0.0
-2.026763677597046,1.375
-2.013946294784546,1.3630000352859497
-2.001401662826538,1.3489999771118164
-1.9885843992233276,1.3350000381469727
-1.976040244102478,1.3259999752044678
-1.8402317762374878,0.0
-1.9479511976242065,1.121000051498413
-1.9337705373764038,1.0290000438690186
-1.9206804037094116,1.0089999437332153
-1.9078630208969116,0.9940000176429749
-1.8950456380844116,0.9789999723434448
-1.8822287321090698,0.9679999947547913
-1.8691385984420776,0.9639999866485596
-1.8565939664840698,0.9570000171661377
-1.8437765836715698,0.953000009059906
-1.8312324285507202,0.9520000219345093
-1.8186877965927124,0.9490000009536743
-1.8061431646347046,0.9490000009536743
-1.7935985326766968,0.9459999799728394
-1.7807811498641968,0.9350000023841858
-1.767964243888855,0.925000011920929
-1.755146861076355,0.9190000295639038
-1.7426022291183472,0.9200000166893005
-1.7300575971603394,0.9200000166893005
-1.7177857160568237,0.9210000038146973
-1.7046960592269897,0.9200000166893005
-1.6932419538497925,0.9120000004768372
-1.6806977987289429,0.9100000262260437
-1.6684259176254272,0.9110000133514404
-1.6558812856674194,0.9150000214576721
