Angle,Range
3.0600531101226807,4.080999851226807
3.071779489517212,3.9839999675750732
3.0840513706207275,3.88700008392334
3.0965960025787354,3.7990000247955322
3.109140396118164,3.7070000171661377
3.121685028076172,3.61899995803833
3.1339569091796875,3.5450000762939453
-3.136411190032959,3.4730000495910645
-3.1241393089294434,3.4010000228881836
-3.1113219261169434,3.3320000171661377
-3.099050283432007,3.2709999084472656
-3.086505651473999,3.2119998931884766
-3.073961019515991,3.1540000438690186
-3.0616891384124756,3.0940001010894775
-3.0488719940185547,3.0480000972747803
-3.036600112915039,2.99399995803833
-3.0240554809570312,2.947000026702881
-3.0115110874176025,2.9010000228881836
-2.9989664554595947,2.8540000915527344
-2.986694574356079,2.811000108718872
-2.9741501808166504,2.7720000743865967
-2.9616055488586426,2.7309999465942383
-2.9490609169006348,2.690999984741211
-2.936516284942627,2.6549999713897705
-2.9242446422576904,2.61899995803833
-2.9117000102996826,2.5829999446868896
-2.899155378341675,2.553999900817871
-2.886610984802246,2.5239999294281006
-2.8740663528442383,2.49399995803833
-2.8617944717407227,2.4670000076293945
-2.849249839782715,2.436000108718872
-2.836705446243286,2.4119999408721924
-2.8244335651397705,2.382999897003174
-2.8118889331817627,2.3610000610351562
-2.799344539642334,2.3350000381469727
-2.786799907684326,2.312000036239624
-2.7745280265808105,2.2880001068115234
-2.7619833946228027,2.2669999599456787
-2.749439001083374,2.246000051498413
-2.7371671199798584,2.2249999046325684
-2.7243497371673584,2.2070000171661377
-2.7128961086273193,2.187000036239624
-2.700896978378296,2.1700000762939453
-2.688352346420288,2.1489999294281006
-2.6760804653167725,2.134999990463257
-2.663808822631836,2.11899995803833
-2.6515369415283203,2.1040000915527344
-2.6389923095703125,2.0880000591278076
-2.626720428466797,2.072000026702881
-2.6144485473632812,2.061000108718872
-2.6021766662597656,2.0450000762939453
-2.589632272720337,2.0309998989105225
-2.5773603916168213,2.0179998874664307
-2.5650885105133057,2.00600004196167
-2.55281662940979,1.99399995803833
-2.5405447483062744,1.9800000190734863
-2.528272867202759,1.9709999561309814
-2.5160012245178223,1.9589999914169312
-2.5037293434143066,1.9479999542236328
-2.491184711456299,1.9390000104904175
-2.478912830352783,1.9320000410079956
-2.4666409492492676,1.9199999570846558
-2.454369306564331,1.9129999876022339
-2.4420974254608154,1.9040000438690186
-2.4295527935028076,1.8940000534057617
-2.417280912399292,1.8880000114440918
-2.4050090312957764,1.8799999952316284
-2.3927371501922607,1.8739999532699585
-2.3807380199432373,1.8680000305175781
-2.368466377258301,1.8580000400543213
-2.228294610977173,0.0
-2.3425590991973877,1.6670000553131104
-2.3297417163848877,1.6139999628067017
-2.317469835281372,1.5920000076293945
-2.3049254417419434,1.5770000219345093
-2.2926535606384277,1.5640000104904175
-2.280109167098999,1.5529999732971191
-2.2678372859954834,1.5449999570846558
-2.2555654048919678,1.5369999408721924
-2.243293523788452,1.531000018119812
-2.2310216426849365,1.5290000438690186
