Angle,Range
3.065507173538208,1.7269999980926514
3.0788698196411133,1.680999994277954
3.091414451599121,1.6399999856948853
3.104231595993042,1.5989999771118164
3.117048978805542,1.5579999685287476
3.129866123199463,1.5230000019073486
-3.1405017375946045,1.4859999418258667
-3.1276845932006836,1.4520000219345093
-3.1148672103881836,1.4199999570846558
-3.1020500659942627,1.3899999856948853
-3.0892326831817627,1.3630000352859497
-3.076415538787842,1.3359999656677246
-3.063870906829834,1.309000015258789
-3.051053524017334,1.284999966621399
-3.038236379623413,1.2610000371932983
-3.025146484375,1.2359999418258667
-3.012601852416992,1.215000033378601
-2.999784469604492,1.1950000524520874
-2.9869673252105713,1.1749999523162842
-2.9744226932525635,1.156000018119812
-2.9616055488586426,1.1390000581741333
-2.9487881660461426,1.121999979019165
-2.9359710216522217,1.1039999723434448
-2.923426389694214,1.0880000591278076
-2.910609245300293,1.0729999542236328
-2.897791862487793,1.059000015258789
-2.8852474689483643,1.0449999570846558
-2.8724300861358643,1.0299999713897705
-2.8596129417419434,1.0190000534057617
-2.8467955589294434,1.00600004196167
-2.8342509269714355,0.9929999709129333
-2.8214337825775146,0.9810000061988831
-2.8086163997650146,0.9710000157356262
-2.796072006225586,0.9589999914169312
-2.783254623413086,0.9480000138282776
-2.770437479019165,0.9390000104904175
-2.641446590423584,0.0
-2.6856253147125244,0.25999999046325684
-2.672262668609619,0.257999986410141
-2.659172773361206,0.25600001215934753
-2.6455373764038086,0.2529999911785126
-2.6321747303009033,0.25099998712539673
-2.619084596633911,0.24899999797344208
-2.605994701385498,0.24699999392032623
-2.592904806137085,0.24500000476837158
-2.580087423324585,0.24400000274181366
-2.567270278930664,0.24199999868869781
-2.5539073944091797,0.23999999463558197
-2.541363000869751,0.23899999260902405
-2.528272867202759,0.2370000034570694
-2.5151829719543457,0.23600000143051147
-2.502638339996338,0.23499999940395355
-2.489548444747925,0.2329999953508377
-2.476731300354004,0.23199999332427979
-2.463913917541504,0.23100000619888306
-2.451369524002075,0.23000000417232513
-2.438279390335083,0.2290000021457672
-2.42518949508667,0.22699999809265137
-2.4129176139831543,0.22699999809265137
-2.399827718734741,0.22599999606609344
-2.3872830867767334,0.22499999403953552
-2.3744659423828125,0.2240000069141388
-2.3616485595703125,0.22300000488758087
-2.3488314151763916,0.22200000286102295
-2.336559534072876,0.22200000286102295
-2.323469400405884,0.22100000083446503
-2.310925006866455,0.2199999988079071
-2.2986531257629395,0.2199999988079071
-2.2855632305145264,0.21899999678134918
-2.2727458477020264,0.21799999475479126
-2.2604739665985107,0.21799999475479126
-2.247929334640503,0.21799999475479126
-2.235384702682495,0.21699999272823334
-2.2231132984161377,0.21699999272823334
-2.2100231647491455,0.2160000056028366
-2.19775128364563,0.2160000056028366
-2.18493390083313,0.2150000035762787
-2.172389268875122,0.2150000035762787
-2.1601173877716064,0.2150000035762787
-2.147845983505249,0.2150000035762787
-2.135301351547241,0.2150000035762787
-2.123847246170044,0.2150000035762787
-2.1115758419036865,0.2150000035762787
-2.099303960800171,0.2150000035762787
-2.0870320796966553,0.2150000035762787
-2.0742146968841553,0.21400000154972076
-2.062215566635132,0.2150000035762787
-2.049943685531616,0.2150000035762787
-2.0373990535736084,0.2150000035762787
-2.0251271724700928,0.2150000035762787
-2.012855291366577,0.2150000035762787
-2.0003106594085693,0.2150000035762787
-1.9880393743515015,0.2150000035762787
-1.976312518119812,0.2160000056028366
-1.9637683629989624,0.2160000056028366
-1.9514964818954468,0.2160000056028366
-1.9397701025009155,0.21699999272823334
-1.9274982213974,0.21699999272823334
-1.914953589439392,0.21699999272823334
-1.9029544591903687,0.21799999475479126
-1.890682578086853,0.21799999475479126
-1.8786834478378296,0.21899999678134918
-1.866411566734314,0.21899999678134918
-1.8546851873397827,0.2199999988079071
-1.842140555381775,0.2199999988079071
-1.8301414251327515,0.22100000083446503
-1.8184150457382202,0.22200000286102295
-1.8058704137802124,0.22200000286102295
-1.7941440343856812,0.22300000488758087
-1.7821449041366577,0.2240000069141388
-1.7704185247421265,0.22499999403953552
-1.7581466436386108,0.22599999606609344
-1.7464202642440796,0.22699999809265137
-1.7346938848495483,0.2280000001192093
-1.7224220037460327,0.2290000021457672
-1.7106956243515015,0.23000000417232513
-1.698696494102478,0.23100000619888306
-1.6866973638534546,0.23199999332427979
-1.6746982336044312,0.2329999953508377
-1.6626991033554077,0.23399999737739563
-1.6506999731063843,0.23499999940395355
-1.6387003660202026,0.2370000034570694
-1.6267012357711792,0.23800000548362732
-1.614974856376648,0.23899999260902405
-1.6029757261276245,0.2409999966621399
-1.5912493467330933,0.24199999868869781
-1.579522967338562,0.24400000274181366
-1.5675238370895386,0.24500000476837158
-1.5557974576950073,0.24699999392032623
-1.5443438291549683,0.24899999797344208
-1.532617449760437,0.25099998712539673
-1.5206183195114136,0.25200000405311584
-1.5088919401168823,0.2540000081062317
-1.4971650838851929,0.25600001215934753
-1.4857114553451538,0.2590000033378601
-1.4742578268051147,0.26100000739097595
-1.4622586965560913,0.2630000114440918
-1.45053231716156,0.26499998569488525
-1.4393514394760132,0.2680000066757202
-1.427625060081482,0.2709999978542328
-1.4172619581222534,0.27799999713897705
-1.3433583974838257,0.0
-1.3308137655258179,0.0
-1.3185418844223022,0.0
-1.3062700033187866,0.0
-1.2937253713607788,0.0
-1.2814534902572632,0.0
-1.2691816091537476,0.0
-1.2566369771957397,0.0
-1.3610843420028687,0.9490000009536743
-1.3490852117538452,0.9589999914169312
-1.3368133306503296,0.968999981880188
-1.3248142004013062,0.9800000190734863
-1.3128150701522827,0.9909999966621399
-1.300543189048767,1.003000020980835
-1.2882713079452515,1.0149999856948853
-1.276272177696228,1.0260000228881836
-1.2640002965927124,1.0399999618530273
-1.252001166343689,1.0540000200271606
-1.2400020360946655,1.0670000314712524
-1.22773015499115,1.0809999704360962
-1.215185523033142,1.0959999561309814
-1.2029136419296265,1.0989999771118164
-1.1906417608261108,1.093000054359436
-1.178097128868103,1.0870000123977661
-1.1658252477645874,1.0889999866485596
-1.153826117515564,1.1050000190734863
-1.1415542364120483,1.13100004196167
-1.129282832145691,1.1200000047683716
-1.1172837018966675,1.1390000581741333
-1.1050118207931519,1.1579999923706055
-1.0930126905441284,1.1770000457763672
-1.081013560295105,1.1990000009536743
-1.0690144300460815,1.222000002861023
-1.057015299797058,1.2450000047683716
-1.0450161695480347,1.2690000534057617
-1.032744288444519,1.2949999570846558
-1.0210174322128296,1.3270000219345093
-0.8854816555976868,0.0
-0.9983828663825989,1.5399999618530273
-0.9863837361335754,1.5750000476837158
-0.974384605884552,1.6160000562667847
-0.9621127247810364,1.6540000438690186
-0.9503863453865051,1.6959999799728394
-0.9383872151374817,1.7380000352859497
-0.9261153340339661,1.781999945640564
-0.9141162037849426,1.8320000171661377
-0.9021170735359192,1.8849999904632568
-0.8898451924324036,1.940999984741211
-0.8781188130378723,2.0
-0.8661196827888489,2.065000057220459
-0.7245844006538391,0.0
-0.743946373462677,0.20100000500679016
-0.7314022183418274,0.20000000298023224
-0.7183120846748352,0.19900000095367432
-0.7060402035713196,0.19900000095367432
-0.693768322467804,0.19900000095367432
-0.6804059147834778,0.1979999989271164
-0.6681340336799622,0.1979999989271164
-0.6553166508674622,0.19699999690055847
-0.6427720189094543,0.19699999690055847
-0.6299546360969543,0.19699999690055847
-0.6176827549934387,0.19699999690055847
-0.6054108738899231,0.19699999690055847
-0.5928667187690735,0.19699999690055847
-0.5805948376655579,0.19699999690055847
-0.5677774548530579,0.19599999487400055
-0.55523282289505,0.19599999487400055
-0.5429609417915344,0.19599999487400055
-0.5306890606880188,0.19599999487400055
-0.5186899304389954,0.19699999690055847
-0.5064180493354797,0.19699999690055847
-0.4941461682319641,0.19699999690055847
-0.4816020131111145,0.19699999690055847
-0.4693301320075989,0.19699999690055847
-0.45705825090408325,0.19699999690055847
-0.4450591206550598,0.1979999989271164
-0.4327872395515442,0.1979999989271164
-0.42051535844802856,0.1979999989271164
-0.4087889790534973,0.19900000095367432
-0.3965170979499817,0.19900000095367432
-0.38424521684646606,0.19900000095367432
-0.3722460865974426,0.20000000298023224
-0.359974205493927,0.20000000298023224
-0.34797507524490356,0.20100000500679016
-0.33543044328689575,0.20100000500679016
-0.3237040638923645,0.20200000703334808
-0.3114321827888489,0.20200000703334808
-0.29943305253982544,0.2029999941587448
-0.2877066731452942,0.20399999618530273
-0.27543479204177856,0.20399999618530273
-0.2634356617927551,0.20499999821186066
-0.2517092823982239,0.20600000023841858
-0.23943740129470825,0.20600000023841858
-0.22743827104568481,0.2070000022649765
-0.21571189165115356,0.20800000429153442
-0.20398551225662231,0.20900000631809235
-0.19198638200759888,0.20999999344348907
-0.17998725175857544,0.210999995470047
-0.1682608723640442,0.21199999749660492
-0.15626174211502075,0.21299999952316284
-0.14535313844680786,0.21400000154972076
-0.13335400819778442,0.2150000035762787
-0.12162763625383377,0.2160000056028366
-0.11017400771379471,0.21799999475479126
-0.09844762831926346,0.21899999678134918
-0.08672124892473221,0.2199999988079071
-0.07444936782121658,0.22100000083446503
-0.0632680132985115,0.22300000488758087
-0.05126887932419777,0.2240000069141388
-0.03981525078415871,0.22599999606609344
-0.028088871389627457,0.22699999809265137
-0.016362491995096207,0.2280000001192093
-0.004636113066226244,0.23000000417232513
0.0073631079867482185,0.23100000619888306
0.018816830590367317,0.2329999953508377
0.03027055412530899,0.23499999940395355
0.04145156964659691,0.23800000548362732
0.052087169140577316,0.24300000071525574
0.06408631056547165,0.24400000274181366
0.07744898647069931,0.2409999966621399
0.08808458596467972,0.24500000476837158
0.09817477315664291,0.25099998712539673
0.1638973206281662,0.0
0.17644187808036804,0.0
0.18871372938156128,0.0
0.20098556578159332,0.0
0.21325741708278656,0.0
0.2255292683839798,0.0
0.23807381093502045,0.0
0.2503456771373749,0.0
0.2626174986362457,0.0
0.27488934993743896,0.0
0.2871612012386322,0.0
0.29943305253982544,0.0
0.3119775950908661,0.0
0.3242494463920593,0.0
0.33652129769325256,0.0
0.3487931489944458,0.0
0.36106500029563904,0.0
0.3736095428466797,0.0
0.38642680644989014,0.0
0.3986986577510834,0.0
0.4109705090522766,0.0
0.42351505160331726,0.0
0.4357869029045105,0.0
0.44833144545555115,0.0
0.4606032967567444,0.0
0.47314783930778503,0.0
0.48541969060897827,0.0
0.4979642629623413,0.0
0.5102360844612122,0.0
0.5227806568145752,0.0
0.535052478313446,0.0
0.5475970506668091,0.0
0.5598688721656799,0.0
0.5721407532691956,0.0
0.5846853256225586,0.0
0.5969571471214294,0.0
0.6095017194747925,0.0
0.6217735409736633,0.0
0.6343181133270264,0.0
0.6465899348258972,0.0
0.6591345071792603,0.0
0.6714063286781311,0.0
0.6839509010314941,0.0
0.696222722530365,0.0
0.708767294883728,0.0
0.7210391759872437,0.0
0.7333109974861145,0.0
0.7458555698394775,0.0
0.7581273913383484,0.0
0.7706719636917114,0.0
0.7829437851905823,0.0
0.7954883575439453,0.0
0.8077601790428162,0.0
0.8203047513961792,0.0
0.83257657289505,0.0
0.8451211452484131,0.0
0.8573929667472839,0.0
0.869937539100647,0.0
0.8827548027038574,0.0
0.895026683807373,0.0
0.9072985053062439,0.0
0.9198430776596069,0.0
0.9321148991584778,0.0
0.9443867206573486,0.0
0.9569312930107117,0.0
0.9692031741142273,0.0
0.9814749956130981,0.0
0.9940195679664612,0.0
1.006291389465332,0.0
1.0185632705688477,0.0
1.031107783317566,0.0
1.0433796644210815,0.0
1.0556515455245972,0.0
1.0681960582733154,0.0
1.080467939376831,0.0
1.0927397012710571,0.0
1.105284333229065,0.0
1.117556095123291,0.0
1.1298279762268066,0.0
1.142372488975525,0.0
1.1546443700790405,0.0
1.1669162511825562,0.0
1.1794607639312744,0.0
1.19173264503479,0.0
1.2040045261383057,0.0
1.216549038887024,0.0
1.2288209199905396,0.0
1.2410926818847656,0.0
1.2536373138427734,0.0
1.2659090757369995,0.0
1.2781809568405151,0.0
1.2907254695892334,0.0
1.302997350692749,0.0
1.3152692317962646,0.0
1.327813744544983,0.0
1.3400856256484985,0.0
1.3523575067520142,0.0
1.3649020195007324,0.0
1.3777192831039429,0.0
1.3899911642074585,0.0
1.4022629261016846,0.0
1.4148075580596924,0.0
1.4270793199539185,0.0
1.4396239519119263,0.0
